property_type,borough,surface_covered_in_m2,price_per_m2,lat,lon,price_aprox_usd
house,La Magdalena Contreras,210.0,26190.47619,19.3273,-99.222752,289775.66
apartment,Benito Juárez,93.0,49784.94624,19.396863,-99.179303,243938.42
apartment,Miguel Hidalgo,0.0,,,,210795.91
apartment,Miguel Hidalgo,73.0,18917.80822,19.401819,-99.184615,72760.03
apartment,Benito Juárez,73.0,19178.08219,19.394628,-99.143842,73761.07
apartment,Coyoacán,75.0,23733.33333,19.34867,-99.125983,93781.94
apartment,Coyoacán,90.0,20722.22222,19.335483,-99.159388,98260.29
apartment,Iztacalco,75.0,13725.25333,19.400165,-99.135621,54248.01
apartment,Tlalpan,110.0,5319.327273,19.281996,-99.164753,30835.54
apartment,Venustiano Carranza,68.0,11477.94118,19.379235,-99.109719,41121.8
apartment,Benito Juárez,70.0,55000.0,19.3755039,-99.1630337,202891.06
apartment,Venustiano Carranza,69.0,7449.275362,19.452689,-99.117987,27080.85
house,Gustavo A. Madero,120.0,7083.333333,19.472979,-99.086487,44794.13
apartment,Benito Juárez,80.0,12611.9125,19.395097,-99.150424,53158.18
apartment,Benito Juárez,133.0,24550.66917,19.399649,-99.165891,172033.96
apartment,Cuauhtémoc,65.0,13197.07692,19.417636,-99.153292,45194.99
apartment,Cuauhtémoc,60.0,14807.76667,19.456439,-99.144414,46810.14
house,Tlalpan,302.0,21523.17881,19.290953,-99.124863,342462.14
store,Cuauhtémoc,60.0,35000.0,19.439112,-99.146454,110641.61
apartment,Benito Juárez,,,19.3990351,-99.148108,234523.86
apartment,Xochimilco,70.0,22128.57143,19.2777130408,-99.1219578311,81630.71
apartment,Benito Juárez,130.0,32307.69231,19.377182,-99.174711,221283.23
house,Cuajimalpa de Morelos,202.0,32178.21782,19.3137941,-99.2650153,342543.35
apartment,Gustavo A. Madero,50.0,24610.78,19.473415,-99.143539,64832.77
apartment,Venustiano Carranza,,,19.4261250552,-99.0601158142,32349.5
apartment,Benito Juárez,79.0,27215.18987,19.381729,-99.164986,113275.94
apartment,Benito Juárez,,,19.3833026,-99.1616903,210745.93
apartment,Coyoacán,70.0,13357.14286,19.326108,-99.122758,49273.54
apartment,Azcapotzalco,80.0,17175.0,19.502823,-99.154783,72391.22
apartment,Azcapotzalco,80.0,18302.075,19.484532,-99.207027,77160.05
house,Gustavo A. Madero,160.0,13812.5,19.46406,-99.101635,116464.74
apartment,Miguel Hidalgo,65.0,19538.46154,19.451872,-99.173522,66911.83
apartment,Benito Juárez,60.0,39833.33333,19.3651711,-99.1889629,125950.55
apartment,Álvaro Obregón,95.0,18210.52632,19.349463,-99.249458,91147.61
house,La Magdalena Contreras,197.0,15096.4467,19.313698,-99.257774,156689.6
apartment,Benito Juárez,84.0,21238.09524,19.40012,-99.1532,94014.97
apartment,Miguel Hidalgo,50.0,20600.0,19.462355,-99.193313,54267.07
apartment,Benito Juárez,,,19.3840559,-99.1617205,356541.22
house,Tlalpan,300.0,13100.0,19.284228,-99.215038,207057.88
apartment,Iztacalco,55.0,26818.18182,19.396727,-99.115875,77712.56
house,Iztapalapa,283.0,12717.31449,19.343612,-99.107783,189618.65
house,Benito Juárez,250.0,9703.88,,,127815.82
apartment,Azcapotzalco,,,19.4718098,-99.1631425,86610.08
apartment,Cuajimalpa de Morelos,123.0,52906.50407,,,342857.29
apartment,Benito Juárez,72.0,40416.66667,19.394073,-99.153915,153354.02
apartment,Miguel Hidalgo,80.0,73750.0,19.4336394,-99.1871364,310850.25
apartment,Iztapalapa,44.0,6300.613636,19.3933231,-99.0572328,14606.11
apartment,Coyoacán,70.0,19638.08571,19.293561,-99.117034,72426.31
house,La Magdalena Contreras,150.0,6640.906667,19.303392,-99.243225,52482.9
apartment,Iztapalapa,101.0,11386.13861,19.314895,-99.09423,60589.45
apartment,Benito Juárez,75.0,39897.33333,19.39365,-99.14769,157653.76
apartment,Benito Juárez,68.0,48000.0,19.390645,-99.186417,171968.68
apartment,Iztacalco,55.0,8107.090909,19.394675,-99.063951,23492.37
house,Gustavo A. Madero,80.0,9000.0,19.500307,-99.114263,37934.26
apartment,Cuauhtémoc,70.0,14535.95714,19.446198,-99.139166,53609.39
house,Cuauhtémoc,250.0,9858.664,19.455347,-99.145498,129854.58
apartment,Venustiano Carranza,90.0,13387.13333,19.452365,-99.124572,63478.88
house,Azcapotzalco,90.0,17148.14444,19.48454,-99.213987,81312.78
apartment,Cuauhtémoc,118.0,66101.69492,19.426341,-99.16658,410954.57
house,Álvaro Obregón,360.0,12183.33333,19.367024,-99.180497,231137.71
apartment,Benito Juárez,198.0,8098.484848,19.39868,-99.132459,84482.77
apartment,Benito Juárez,100.0,45000.0,19.36476,-99.163522,237089.17
apartment,Benito Juárez,74.0,43308.10811,19.394073,-99.153915,168849.64
house,Xochimilco,160.0,21875.0,,,184402.69
apartment,Álvaro Obregón,64.0,32953.70313,19.386852,-99.194748,111117.74
apartment,Cuauhtémoc,95.0,44421.05263,,,222336.96
apartment,Iztapalapa,65.0,17153.84615,19.369859,-99.135812,58745.42
apartment,Álvaro Obregón,126.0,40396.8254,19.337348,-99.205919,268237.79
apartment,Benito Juárez,101.0,38252.77228,19.381729,-99.164986,203555.81
apartment,Cuauhtémoc,81.0,14567.90123,19.436856,-99.139535,62170.05
house,Benito Juárez,250.0,17040.0,19.363284,-99.172349,224444.42
apartment,Tlalpan,79.0,34205.06329,,,142369.41
apartment,Cuauhtémoc,85.0,11176.47059,19.411528,-99.16166,50052.15
apartment,Cuauhtémoc,81.0,56392.59259,19.427249,-99.161264,240661.32
apartment,Benito Juárez,100.0,43586.0,19.394358,-99.177444,229639.3
apartment,Tlalpan,62.0,22096.77419,19.2912360087,-99.1242957115,72197.6
apartment,Miguel Hidalgo,75.0,9072.0,19.453854,-99.193979,35847.88
apartment,Azcapotzalco,73.0,29211.36986,,,112350.23
apartment,Iztacalco,65.0,11664.46154,19.396502,-99.128797,39946.36
house,Coyoacán,260.0,22692.30769,19.308484,-99.108158,310850.25
apartment,Azcapotzalco,68.0,12320.72059,19.470991,-99.168165,44141.21
apartment,Miguel Hidalgo,65.0,11718.0,19.402339,-99.18437,40129.71
apartment,Miguel Hidalgo,236.0,41949.15254,19.390982,-99.243919,521596.18
apartment,Álvaro Obregón,107.0,35046.72897,,,197574.31
house,Tlalpan,988.0,6593.643725,19.284672,-99.220367,343227.15
house,Benito Juárez,110.0,44677.11818,19.400408,-99.166622,258926.82
apartment,Benito Juárez,86.0,30232.55814,19.372684,-99.183678,136984.85
house,Tlalpan,,,,,224549.79
house,La Magdalena Contreras,229.0,29694.32314,19.3149641,-99.2425886,358353.05
house,Álvaro Obregón,80.0,29500.0,19.354614,-99.256729,124340.1
apartment,Álvaro Obregón,60.0,12617.88333,19.391606,-99.191812,39887.51
apartment,Tláhuac,45.0,12222.22222,19.280628,-99.05688,28984.43
apartment,Benito Juárez,101.0,50506.93069,19.39365,-99.14769,268764.29
house,Benito Juárez,97.0,35051.54639,19.374328,-99.146715,179134.04
house,Gustavo A. Madero,700.0,4314.285714,19.472424,-99.129521,159113.18
apartment,Iztapalapa,70.0,10428.57143,,,38461.13
apartment,Benito Juárez,145.0,16206.89655,19.387245,-99.147388,123813.23
apartment,Benito Juárez,91.0,11593.73626,,,55585.82
apartment,Gustavo A. Madero,58.0,34482.75862,19.492992,-99.149765,105372.96
apartment,Coyoacán,178.0,29494.38202,19.3049333,-99.1836755,276669.63
apartment,Iztapalapa,47.0,15659.57447,19.337582,-99.101938,38777.25
apartment,Benito Juárez,107.0,16214.95327,19.3954239765,-99.1330182552,91432.72
house,Tlalpan,155.0,15483.87097,19.271242,-99.160156,126447.56
house,Álvaro Obregón,89.0,12921.34831,19.35667,-99.235854,60603.82
house,Miguel Hidalgo,290.0,22317.24138,19.420166,-99.220367,340986.92
apartment,Cuauhtémoc,48.0,32212.5,19.4557627884,-99.1635246273,81463.84
house,Álvaro Obregón,200.0,48746.665,19.324613,-99.211893,513658.07
house,La Magdalena Contreras,110.0,17909.09091,19.312578,-99.236298,103792.37
apartment,Cuauhtémoc,87.0,34482.75862,19.417364,-99.159454,158059.45
house,Benito Juárez,221.0,40678.73303,19.384345,-99.174628,473763.81
apartment,Álvaro Obregón,91.0,18813.18681,19.336195,-99.23692,90199.26
apartment,Miguel Hidalgo,90.0,14826.15556,19.404604,-99.175377,70319.09
apartment,Álvaro Obregón,70.0,9142.857143,19.38642,-99.222521,33719.34
apartment,Coyoacán,74.0,14054.05405,19.33795,-99.123458,54793.94
house,Coyoacán,156.0,37820.51282,19.334682,-99.151054,310850.25
apartment,Venustiano Carranza,55.0,13425.78182,19.410055,-99.114487,38904.64
house,Gustavo A. Madero,0.0,,19.5594634664,-99.137831144,105397.95
house,Coyoacán,270.0,31111.11111,19.352717,-99.16411,442566.46
apartment,Álvaro Obregón,70.0,21800.0,19.334265,-99.20502,80399.57
apartment,Benito Juárez,96.0,20833.33333,19.380801,-99.136563,105372.96
house,Xochimilco,279.0,13261.64875,19.285891,-99.108269,194939.99
apartment,Cuauhtémoc,70.0,31460.0,19.415612,-99.156404,116026.17
house,Álvaro Obregón,160.0,29579.16875,19.339161,-99.205826,249347.58
apartment,Iztacalco,65.0,10692.30769,19.383251,-99.105499,36617.1
house,Iztapalapa,161.0,12929.31677,19.369064,-99.118381,109673.23
apartment,Cuauhtémoc,63.0,21428.57143,19.439636,-99.166401,71126.75
apartment,Coyoacán,80.0,12500.0,19.323772,-99.116562,52698.97
apartment,Benito Juárez,113.0,21775.80531,19.383364,-99.168089,129674.58
apartment,Cuauhtémoc,560.0,750.0,19.408486,-99.144954,22128.32
apartment,Miguel Hidalgo,97.0,38659.79381,19.400249,-99.177444,197574.31
apartment,Benito Juárez,98.0,51788.77551,19.394358,-99.177444,267399.71
apartment,Cuauhtémoc,50.0,24000.0,19.454082,-99.125206,63223.78
apartment,Iztapalapa,80.0,11112.5,19.359407,-99.060657,46849.39
apartment,Cuauhtémoc,45.0,11088.88889,19.446823,-99.130394,26290.55
apartment,Álvaro Obregón,85.0,17647.05882,19.336195,-99.23692,79048.46
apartment,Cuauhtémoc,576.0,3112.267361,19.420356,-99.143597,94471.66
house,Tlalpan,302.0,5794.701987,19.290401,-99.143196,92201.34
apartment,Benito Juárez,99.0,32323.23232,19.367424,-99.185753,168596.74
house,Benito Juárez,260.0,10748.71923,19.360285,-99.148336,147241.17
apartment,Benito Juárez,100.0,32000.0,19.380644,-99.179176,168596.74
apartment,Benito Juárez,80.0,39500.0,19.394358,-99.177444,166489.28
apartment,Miguel Hidalgo,56.0,13392.85714,19.453909,-99.208595,39514.86
apartment,Álvaro Obregón,102.0,35294.11765,19.342677,-99.219648,189671.34
apartment,Azcapotzalco,53.0,33018.86792,19.464928,-99.180214,92223.21
apartment,Benito Juárez,100.0,45000.0,19.3689246,-99.17846,237145.4
apartment,Álvaro Obregón,75.0,9866.666667,19.363161,-99.248065,38987.99
house,Álvaro Obregón,350.0,13142.85714,19.3447,-99.212753,242357.82
apartment,Iztacalco,60.0,14597.75,19.403836,-99.059832,46146.24
apartment,Coyoacán,82.0,32804.84146,19.3008745,-99.1149126,141760.09
apartment,Cuauhtémoc,60.0,11820.5,19.439131,-99.161361,37375.69
apartment,Benito Juárez,85.0,42941.17647,19.363074,-99.158846,192305.66
apartment,Azcapotzalco,70.0,17082.85714,19.479793,-99.186945,63002.49
apartment,Benito Juárez,124.0,39954.03226,19.380758,-99.189188,261024.64
apartment,Miguel Hidalgo,129.0,56833.17829,19.2464696,-99.1013498,386269.9
apartment,Cuajimalpa de Morelos,47.0,36306.38298,,,89904.21
house,Coyoacán,175.0,11428.57143,19.315626,-99.10273,105372.96
house,Iztapalapa,2.0,750000.0,19.342083,-99.0532159,79029.72
house,Benito Juárez,212.0,33018.86792,19.376292,-99.180912,368805.38
apartment,Venustiano Carranza,43.0,20899.7907,19.443592,-99.121407,47348.86
apartment,Gustavo A. Madero,52.0,22115.38462,19.469681,-99.086136,60589.45
house,Gustavo A. Madero,146.0,15931.27397,19.46862,-99.125893,122546.97
apartment,Gustavo A. Madero,64.0,18750.0,,,63238.77
apartment,Iztapalapa,90.0,11444.44444,19.361993,-99.137782,54279.94
apartment,Azcapotzalco,77.0,8363.636364,19.494457,-99.204734,33930.09
apartment,Benito Juárez,60.0,11768.16667,19.370272,-99.149127,37210.22
apartment,Gustavo A. Madero,51.0,25627.45098,19.473415,-99.143539,68861.23
house,Álvaro Obregón,60.0,18445.83333,19.342195,-99.200778,58324.59
apartment,Coyoacán,83.0,38409.63855,19.305561,-99.171219,167964.51
apartment,Cuauhtémoc,129.0,44341.08527,19.404697,-99.158396,301366.68
apartment,Tlalpan,63.0,25758.1746,19.265581,-99.171181,85497.78
apartment,Coyoacán,70.0,21028.57143,19.309208,-99.171906,77554.5
house,Álvaro Obregón,197.0,4817.258883,19.398725,-99.191203,50011.33
apartment,Coyoacán,99.0,28282.82828,19.3366453666,-99.1822754142,147557.13
apartment,Miguel Hidalgo,270.0,35185.18519,19.432657,-99.177444,500640.29
house,Venustiano Carranza,270.0,7037.037037,19.4306069,-99.0949899,100128.05
apartment,Benito Juárez,79.0,25316.4557,19.3989090024,-99.1684146971,105397.95
apartment,Benito Juárez,100.0,30166.62,19.395268,-99.175265,158937.31
apartment,Iztacalco,64.0,13829.875,,,46633.43
apartment,Coyoacán,100.0,31000.0,19.358023,-99.171387,163328.09
apartment,Azcapotzalco,60.0,10500.0,19.474706,-99.18843,33192.48
apartment,Tlalpan,100.0,19000.0,19.281164,-99.20237,100104.31
apartment,Iztapalapa,50.0,14000.0,19.324123,-99.074132,36880.53
house,La Magdalena Contreras,429.0,19930.06993,19.3274643559,-99.2287345603,450469.43
house,Álvaro Obregón,133.0,15789.47368,19.324355,-99.264328,110641.61
apartment,Cuauhtémoc,50.0,13680.0,19.418666,-99.145075,36037.55
house,Gustavo A. Madero,250.0,14560.0,19.49457,-99.082559,191778.8
apartment,Azcapotzalco,86.0,9918.604651,19.501421,-99.172919,44941.57
house,Coyoacán,180.0,22833.33333,,,216592.8
house,Álvaro Obregón,60.0,27033.33333,19.338743,-99.219388,85457.47
house,Iztapalapa,160.0,13343.75,19.322034,-99.096894,112485.64
house,Álvaro Obregón,90.0,12388.88889,19.35667,-99.235854,58745.42
apartment,Benito Juárez,65.0,9353.846154,19.385144,-99.142575,32033.38
apartment,Iztacalco,60.0,10595.46667,19.399226,-99.134352,33494.27
apartment,Benito Juárez,54.0,36944.44444,19.3638234,-99.1444714,107991.94
apartment,Azcapotzalco,68.0,29044.36765,,,104056.7
apartment,Álvaro Obregón,103.0,9288.019417,19.38499,-99.227853,50403.36
apartment,Miguel Hidalgo,90.0,12288.88889,19.397531,-99.182964,58271.25
apartment,Cuauhtémoc,85.0,12141.17647,19.452049,-99.144241,54372.45
house,Tlalpan,260.0,13038.46154,19.271467,-99.146309,178649.53
apartment,Benito Juárez,79.0,34113.92405,19.3638234,-99.1444714,145883.85
house,Gustavo A. Madero,200.0,9375.0,19.467705,-99.066788,98787.15
apartment,Venustiano Carranza,50.0,12980.0,19.43951,-99.119872,34193.52
apartment,Coyoacán,108.0,18861.11111,19.305984,-99.127341,107322.36
apartment,Benito Juárez,85.0,42941.17647,19.363073,-99.158843,192305.66
house,Iztacalco,,,19.3838058411,-99.1193175316,64224.82
house,La Magdalena Contreras,208.0,24519.23077,19.299112,-99.254997,268764.78
apartment,Gustavo A. Madero,42.0,23571.42857,19.469681,-99.086136,52159.61
apartment,Cuauhtémoc,47.0,18657.44681,19.458464,-99.125423,46200.77
apartment,Benito Juárez,70.0,9695.657143,19.367286,-99.188816,35758.1
apartment,Miguel Hidalgo,50.0,25180.0,19.454332,-99.200287,66332.28
apartment,Cuauhtémoc,70.0,14184.62857,19.446829,-99.159454,52313.67
store,Iztapalapa,116.0,16810.34483,19.3398963816,-99.0537267923,102738.64
apartment,Benito Juárez,60.0,13666.66667,19.381646,-99.179944,43202.91
apartment,Azcapotzalco,77.0,10129.87013,19.472863741,-99.1669535637,41095.45
apartment,Benito Juárez,70.0,10814.28571,19.372724,-99.137094,39883.66
apartment,Gustavo A. Madero,52.0,22115.38462,19.469681,-99.086136,60589.45
apartment,Benito Juárez,115.0,18695.65217,19.376541,-99.180214,113275.94
house,Benito Juárez,400.0,12000.0,19.394358,-99.177444,252895.12
apartment,Iztacalco,44.0,35204.54545,19.404317,-99.124023,81611.36
apartment,Benito Juárez,553.0,3465.942134,19.401953,-99.14622,101006.33
apartment,Álvaro Obregón,116.0,36687.13793,19.355088,-99.241105,224218.29
apartment,Benito Juárez,,,19.38724,-99.167509,389745.36
apartment,Benito Juárez,80.0,18843.75,19.385989,-99.186285,79424.87
house,Miguel Hidalgo,600.0,10870.12833,19.430172,-99.174857,343625.3
house,Cuauhtémoc,141.0,14349.70922,19.402951,-99.132202,106601.03
apartment,Cuauhtémoc,257.0,34918.28794,,,472808.5
apartment,Benito Juárez,65.0,39184.61538,19.379901,-99.187296,134224.29
apartment,Tlalpan,65.0,39486.15385,,,135257.19
house,Venustiano Carranza,240.0,18333.33333,,,231875.5
apartment,Cuauhtémoc,45.0,11111.11111,19.441539,-99.144553,27065.65
house,Iztapalapa,178.0,12677.90449,19.349662,-99.127676,118924.04
apartment,Iztapalapa,81.0,30864.19753,19.318989,-99.094437,131716.2
house,Iztapalapa,529.0,9829.867675,19.373161,-99.130394,273969.71
apartment,Cuauhtémoc,54.0,17022.81481,19.45984,-99.124797,48431.1
house,Benito Juárez,350.0,4051.971429,19.381407,-99.135302,74719.44
apartment,Benito Juárez,75.0,57866.66667,19.387451,-99.175505,228659.33
house,Álvaro Obregón,160.0,27493.75,19.343664,-99.212308,231767.84
apartment,Benito Juárez,120.0,16787.09167,19.394073,-99.153915,106134.33
house,Álvaro Obregón,248.0,24156.04839,19.378483,-99.197672,315703.76
house,Tlalpan,221.0,22850.67873,19.2536688,-99.1726141,266066.74
apartment,Iztapalapa,80.0,45605.5375,19.337601,-99.062968,192269.21
apartment,Cuauhtémoc,50.0,9270.4,19.411434,-99.152197,24421.23
apartment,Azcapotzalco,80.0,14000.0,19.470359,-99.183001,59008.86
house,Iztapalapa,158.0,9873.417722,19.357981,-99.080612,82210.4
apartment,Benito Juárez,398.0,4346.733668,19.401507,-99.14682,91147.61
house,Iztapalapa,229.0,15283.84279,19.317675,-99.09318,184402.69
apartment,Gustavo A. Madero,70.0,12714.28571,19.513586,-99.125802,46890.97
house,Benito Juárez,,,19.384497,-99.1631472,463114.19
house,Tlalpan,215.0,11162.7907,19.243525,-99.176663,126447.56
house,Tláhuac,300.0,12666.66667,,,200208.63
apartment,Venustiano Carranza,65.0,14873.53846,19.445553,-99.097057,50948.31
apartment,Benito Juárez,78.0,20897.4359,19.396893,-99.152302,85878.96
apartment,Azcapotzalco,70.0,15142.85714,19.469418,-99.164299,55847.67
apartment,Cuauhtémoc,65.0,47615.38462,19.446829,-99.159454,163064.66
apartment,Iztapalapa,95.0,26315.78947,19.318989,-99.094437,131716.2
apartment,Cuauhtémoc,55.0,30545.45455,19.439253,-99.163605,88513.29
house,Benito Juárez,300.0,15626.66667,19.375626,-99.15461,246994.23
apartment,Benito Juárez,87.0,13218.3908,19.376456,-99.145563,60603.82
apartment,Coyoacán,91.0,13640.21978,19.317741,-99.119331,65397.62
apartment,Venustiano Carranza,67.0,22388.0597,19.428152,-99.106194,79029.72
house,Álvaro Obregón,,,19.3891663,-99.2072126,54793.94
apartment,Iztacalco,57.0,20701.75439,19.393754,-99.082215,62170.05
apartment,Benito Juárez,129.0,17054.26357,19.390748,-99.158695,115910.26
apartment,Gustavo A. Madero,69.0,9724.637681,19.527836,-99.169827,35352.63
house,Álvaro Obregón,300.0,16093.33333,19.327168,-99.224525,254370.34
apartment,Cuauhtémoc,59.0,20338.98305,19.420658,-99.146349,63223.78
apartment,Cuauhtémoc,143.0,52447.55245,19.427607,-99.160835,395242.33
house,Benito Juárez,235.0,16595.74468,19.40099,-99.161174,205477.28
apartment,Benito Juárez,89.0,32584.26966,19.380644,-99.179176,152790.8
house,Venustiano Carranza,100.0,20506.66,19.414261,-99.104118,108068.0
apartment,Álvaro Obregón,91.0,32626.37363,19.341894,-99.224525,156463.26
apartment,Gustavo A. Madero,70.0,15290.42857,19.468775,-99.115636,56391.92
apartment,Benito Juárez,75.0,40040.0,19.383558,-99.186568,158217.51
apartment,Miguel Hidalgo,53.0,75471.69811,19.438027,-99.188563,210745.93
apartment,Benito Juárez,75.0,9205.826667,19.392025,-99.135302,36376.69
apartment,Benito Juárez,82.0,48536.58537,19.375847,-99.159897,209692.2
house,Álvaro Obregón,133.0,15789.47368,19.325361,-99.26414,110641.61
apartment,Cuauhtémoc,66.0,17424.24242,19.442212,-99.139539,60589.45
apartment,Benito Juárez,90.0,12866.66667,19.383446,-99.137643,61010.94
apartment,Benito Juárez,70.0,21142.85714,19.384632,-99.135881,77975.99
apartment,Cuauhtémoc,75.0,18066.66667,19.452245,-99.15589,71390.18
apartment,Miguel Hidalgo,69.0,11492.75362,19.451576,-99.190662,41790.28
apartment,Gustavo A. Madero,50.0,8256.0,19.538179,-99.142771,21748.98
house,Gustavo A. Madero,377.0,7427.055703,19.522644,-99.138341,147522.15
house,Tlalpan,120.0,18818.16667,19.29625,-99.128215,118975.56
apartment,Tlalpan,167.0,39221.55689,19.275206,-99.218292,345096.46
apartment,Benito Juárez,100.0,27000.0,19.394073,-99.153915,142253.5
apartment,Coyoacán,108.0,18861.11111,19.305984,-99.127341,107322.36
